Field change time,Message,Device,Availability Period
2025-02-28 12:39:12.286,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:34:03.903,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:34:01.810,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:33:56.750,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:31:06.579,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:31:03.638,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:30:58.458,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:14:29.063,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:14:27.005,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:14:25.998,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 12:14:21.939,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:14:20.949,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:13:50.359,Remote unit state changed from Initializing to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:13:50.357,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:13:32.983,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:10:08.451,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:10:06.373,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:10:04.333,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:03:29.551,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:03:27.470,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 12:03:14.280,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 11:49:11.852,Remote unit state changed from Initializing to Online.,S1-VSP-0020,ก.พ. 2025
2025-02-28 11:49:10.802,Remote unit state changed from Connecting to Initializing.,S1-VSP-0020,ก.พ. 2025
2025-02-28 11:48:57.620,Remote unit state changed from Online to Connecting.,S1-VSP-0020,ก.พ. 2025
2025-02-28 11:34:46.970,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
