Field change time,Message,Device,Availability Period
2025-03-31 19:58:43.152,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:58:10.612,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:56:10.615,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0025,มี.ค. 2025
2025-03-31 19:55:59.464,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0025,มี.ค. 2025
2025-03-31 19:55:55.408,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0029,มี.ค. 2025
2025-03-31 19:55:35.978,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:54:27.875,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:54:19.745,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:52:45.999,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0025,มี.ค. 2025
2025-03-31 19:52:33.766,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0028,มี.ค. 2025
2025-03-31 19:52:12.425,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0028,มี.ค. 2025
2025-03-31 19:52:00.217,Remote unit state changed from Telemetry Failure to Online.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:51:57.211,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0021,มี.ค. 2025
2025-03-31 19:51:56.165,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0025,มี.ค. 2025
2025-03-31 19:51:23.538,Remote unit state changed from Online to Telemetry Failure.,S1-VSP-0029,มี.ค. 2025
2025-03-31 19:46:30.434,Remote unit state changed from Initializing to Online.,S1-VSP-0024,มี.ค. 2025
2025-03-31 19:46:28.435,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,มี.ค. 2025
